tx_count,total_volume,avg_frequency,avg_time_between,stablecoin_ratio,avg_holding_period,volatility_index,diversity_score,total_loans,repaid_loans,defaulted_loans,avg_repayment_time,protocol_count,yield_farming_activity,smart_contract_calls,defi_experience,loan_amount,collateral_amount,loan_to_collateral_ratio,duration_days,interest_rate,account_age_days,default,default_probability
6,114332.00352033468,2.6430705750498142,4.967883416633742,0.5868675032740261,60,0.0781591394491079,0.6050200101635786,5,3,1,0.9530707891651418,4,0.7604803561942887,60,99,46409.83757710182,67061.81832240032,0.6920456190732273,25,12.157511065985886,259,0,0.02617216244827314
9,3300544.954994393,10.22837680537612,35.288733132378105,0.6573737651435545,113,0.6817221060843621,0.7662248859695442,10,6,1,0.6288359185373938,6,0.41338252591616215,59,92,53907.520499132814,126734.45298526176,0.4253580555983608,118,709.9925186479866,253,0,0.0949382824067667
5,1079569.8284451873,3.4202836433930104,81.28510805660855,0.5966772058828913,47,0.7384115605323205,0.5321258521577584,10,5,2,0.9514869500966892,6,0.3311486097893798,59,130,12848.369119717705,21153.885791477125,0.6073763112068185,60,1104.1711741181382,207,0,0.13727342990081837
948,3225.888942883445,5.618794410040974,14.719367935812901,0.7280213599808621,45,0.5164855728281059,0.8427790639530052,16,10,5,0.8682695034952869,5,0.1735596718058384,45,53,124966.35863162379,328228.8608336212,0.3807293432827319,228,1383.1645775606676,244,0,0.19198996187880732
182,3509.1341086116386,7.142102460584463,28.378193720228275,0.8513116493248923,39,0.5307307271908176,0.7133823939953087,21,13,2,0.4523323498708187,4,0.5659581380277436,252,242,2146929.0181161016,3122570.8390392694,0.6875517414287561,37,927.6654248103089,302,0,0.06016311247183939
897,266254.7374351631,2.384478015750591,12.387550984385967,0.5275532909834643,75,0.5682204334554204,0.5813690716478618,8,6,1,0.7380075270201387,2,0.8531621896642082,23,313,7682.784651013287,18623.042829844482,0.4125418558722954,176,898.8740487446141,507,0,0.01
3,189978.21154162812,2.725357943092188,165.94033516281533,0.15979437907193883,89,0.746917834804561,0.5792393857148397,14,7,4,0.4111087380142636,3,0.2568607878901625,12,223,14387.92713137383,35352.67445121417,0.4069827065340932,204,1268.2770769208921,135,0,0.356442972246302
32,462041.3964679833,0.9393917524790205,139.6959732910352,0.353673410340137,99,0.26683937625346843,0.2826999721910623,6,4,1,0.5398009073516226,5,0.3775820822118138,15,163,17627.674765378273,41949.578866698284,0.42021100668002226,76,396.7103943461077,304,0,0.10305583718314593
6,6144154.688017837,13.279608503940853,15.445099492642548,0.17563455740165196,90,0.4385867543052478,0.8161376000165628,12,7,3,0.9725019319194873,6,0.4237949946426206,318,37,6094.675582419519,10176.405038496661,0.5989026143676247,98,1103.871371844625,375,0,0.14132565734037858
1355,28130.614652080418,13.023258153421715,10.123328908626599,0.5509333802663138,100,0.7486183403578656,0.684795752558512,5,3,1,0.5012229090275107,6,0.1342935263404091,233,161,35433.50074537805,56159.22971453247,0.6309470575984205,183,1433.6495941055778,358,1,0.21109238057878993
146,527769.2388814565,14.9264403726915,185.47076809981056,0.6352350937030024,94,0.19136950067002614,0.883044348761774,8,6,0,0.45181267615307447,5,0.49272157749458984,91,55,2791.2529228429116,6681.100810825212,0.4177833865820911,77,840.166163511933,251,0,0.020583601695436105
50,138365.07141951774,0.917104741021596,63.6610237236013,0.7448509191567494,240,0.4194686485682097,0.5769593796089815,8,3,1,0.4800927665260565,2,0.41750175831667136,171,95,3746.0713900738533,8429.363867453163,0.4444073656065444,149,564.9457047708762,631,0,0.019393407430178408
78,109250.10365451666,4.888755002703168,69.91979269707605,0.8216015676623143,111,0.15667427998937722,0.6870036194355009,6,4,1,0.5052958549088938,3,0.47811973265468205,15,177,33734.78090188446,61475.29181460444,0.5487534895095889,109,894.8953140502667,157,0,0.047311356194087426
529,299005.6894509189,3.5742230378083724,20.61487401326085,0.7402480911226363,257,0.6181493770100759,0.30699558920936354,12,9,1,0.2808226004367333,7,0.12880677842899962,8,286,48003.576174339396,69560.33063493823,0.6900998850374717,42,496.0960823390148,472,0,0.01
391,376923.60742069455,6.83488078467379,125.84740691808105,0.7210141646029056,101,0.9087541379528903,0.617270354503407,11,7,2,0.6085022046647414,5,0.27646005019069925,5,279,132390.68027952532,210237.13389619612,0.6297207245266803,59,748.8149833190517,273,0,0.10242442625244838
81,5675259.222618445,3.8340977767008004,21.152526494619597,0.33093273155796565,15,0.7859951088908564,0.15139597653893086,10,7,2,0.6714098174730627,2,0.34534050709758457,32,168,1578.3374976402724,3303.191249148144,0.47782201470995905,51,869.3863074798307,279,1,0.1531614363663555
477,36963.38351300521,2.077647394523136,14.222316974528605,0.5707153526860842,119,0.2713780028447529,0.5360464742758908,12,8,3,0.9152166420266119,5,0.3352977544870282,81,312,6668.801748402431,14961.713373805844,0.4457244689687618,78,1527.832581080217,223,0,0.22263272575340853
1086,12845.148576698166,11.059474082871914,69.8578034401176,0.5789424210845201,65,0.09522128197654679,0.3857451226657979,11,8,2,0.6430394804451988,5,0.6319060764870129,38,138,2148.5388215124913,4394.347953717127,0.48893233857256746,132,1422.9599560997372,172,0,0.11090234510505526
52,31130.262043196904,2.5235908641697535,75.08137136255098,0.7045970969245002,117,0.7545894791318375,0.2497349399981874,16,11,3,0.6479469122624866,3,0.15032986818322094,104,211,9452.874394942732,24919.85896771917,0.37933097483367983,27,1123.5844831754926,115,0,0.12788106254032475
3298,141912.95222530665,2.962626608890711,60.6829812647251,0.8288364399966713,99,0.3337133268214106,0.3574103554085572,15,9,2,0.674286309711846,6,0.42799070268300243,89,232,18580.718600976877,40053.44060684224,0.4638981900047502,163,892.8943520396683,202,0,0.08243645438862698
16,728150.5508306084,2.5287012634763717,5.977161062836674,0.5566036241176375,248,0.18664997394036384,0.7761672627230947,6,4,0,0.45609960640611785,6,0.036265672962702215,30,84,16874.216081400253,21153.546577412864,0.7977015116424044,194,462.06109479243383,505,0,0.01496867195361154
2941,170129.3483687719,2.4388287359913376,21.843177597688832,0.6084762684588321,104,0.447496989900165,0.946561733275964,11,9,1,0.6155369011247512,5,0.8350824068297069,139,78,6837.741921235036,16977.641657419364,0.4027498082012403,90,481.63620069226045,617,0,0.01
362,255449.49760737753,3.8128810139839344,58.296644985986966,0.5129487046129618,76,0.6631399402752461,0.5364000505385339,6,5,0,0.5794969900187241,3,0.3089104072670814,32,225,38829.32407691943,86487.2482311384,0.44896010534579056,69,624.3058102047383,146,0,0.028452248667069274
233,526053.5599721367,7.3786597046682685,33.372293795988,0.8498610728941433,59,0.25951280675336497,0.4720575329943901,5,3,0,0.8793730348206514,3,0.6124659092876267,86,217,4679.383826024149,10433.221708018009,0.44850804065900446,50,496.0772483679834,393,0,0.01
75,27470.022985837848,3.461128640053742,27.633330655124073,0.40858019796103334,71,0.033047177094013426,0.5724178180295543,12,5,3,0.5997114613450039,4,0.13128023971261701,76,43,19139.26806649238,37621.416529625545,0.508733318199778,49,1688.326638335387,57,0,0.43700269953060483
747,49051.78391785095,4.629409906119784,59.00181368970555,0.5940196342264763,105,0.15665737638616797,0.2097717616702764,14,11,2,0.7464675234180285,9,0.17457099810010632,372,30,26178.019599829327,39610.07810387072,0.6608929053656977,59,320.51070172021934,206,0,0.02657328169466322
2,348250.6200057458,5.207242449721468,70.89742595443505,0.6376291581276236,122,0.4362640559218191,0.8047309484660005,10,7,1,0.5280216189659312,7,0.17524920206426473,33,89,15061.361877174959,26861.17943811844,0.5607111151568246,59,864.788563965077,342,0,0.11129509039709407
89,49233.38965816474,5.400152163683672,48.278504065661856,0.6582709961777701,76,0.5300364458376328,0.5238969973900414,13,8,2,0.7152729991080238,4,0.05639257197299834,16,205,10232.8020623934,21703.986904491718,0.47147107614019457,101,767.7199472266065,145,0,0.1215263066602195
55,18175.454984489912,3.830456228659371,44.74508456884975,0.24842038406276978,126,0.4573203331894888,0.4284906265582795,12,10,1,0.39024102198953536,3,0.5108237800862663,466,196,39006.76337513935,78635.81896552988,0.4960432012825863,246,448.1398968884767,779,0,0.01
1349,35371.732152365235,1.2739092500512006,75.87270761849784,0.6994689846687742,152,0.3370923304850956,0.3000537626207781,9,6,2,0.5014557790651005,4,0.41279702886083786,500,66,8401.697313097264,14380.063976057445,0.5842600788901874,111,1124.972767198849,428,0,0.015803928611389337
33,27052.431532974133,0.5976326974148497,132.04945504126601,0.47587848009975625,66,0.32468572932734235,0.7236351351139773,5,2,0,0.6069565278308287,7,0.5160472573290152,63,132,5966.794717438123,11127.491132803776,0.5362210264853008,79,697.9921251753058,683,0,0.0655370958261425
4620,320946.8257977149,2.4554305501389653,39.897659278572206,0.33975897215680406,89,0.33989403852041483,0.5452191592489318,9,6,1,0.508929446358602,2,0.2695290984047602,159,48,24086.94863485547,60044.73721228202,0.4011500383405548,103,465.971658051202,290,0,0.09532704428676754
6,189978.31117687986,2.3966855375504577,85.94894925394891,0.35506143808411905,72,0.6833340087238624,0.5254551229826933,12,7,2,0.6265644056609284,5,0.06776688558249495,74,114,10120.971248623262,23579.827558108966,0.4292215973031032,68,522.3917925177986,471,0,0.09591552402530992
4,66233.2861584246,7.013311770213993,0.25323307010808943,0.22070361974843938,105,0.46060924594617914,0.5976597516053447,12,9,2,0.7479935627204111,5,0.0023052878011250283,108,179,230112.45858904283,522020.9661759465,0.4408107595270105,167,832.1794217323386,318,0,0.1634027347971148
455,193400.5571365442,2.7474156302087764,66.79622276501347,0.20908406870617915,303,0.1499174275861965,0.3025228328680233,17,13,1,0.497829839271284,4,0.3786256682432046,1357,385,5103.574177116047,8598.569367150694,0.593537594359981,156,333.19043026022894,334,0,0.07230933223125255
391,777512.5814918397,2.7158621129652585,8.344602879936373,0.27705894020480515,129,0.8101936085592197,0.7419391460975697,8,5,1,0.4200580046933125,3,0.49515011026607053,146,88,38448.90756237804,82568.44470816085,0.46566103671052733,196,660.4751199550528,1045,0,0.034710148753043485
458,82360.46967494345,0.3182008769489972,47.967338224567335,0.8173150522608328,99,0.9087413856442292,0.45100058834885204,9,6,0,0.7400484398047936,5,0.471375920273451,10,326,10313.25971097205,25772.815592047577,0.4001603811635658,122,-20.889163481670153,309,0,0.01
19,15118.764681954353,2.457800781743574,84.98387163193762,0.2503128834154783,132,0.3918440484712368,0.44781336353971263,10,7,1,0.8769036020968796,7,0.5019600488155334,351,260,16102.40260842244,38794.68484567634,0.41506723594938677,156,851.3948510068092,322,1,0.13667709253417873
86,173343.0605206435,4.80953504773285,1.0325283905494127,0.5001909544995613,132,0.7367538970477919,0.7141501454670166,8,4,0,0.5390536780168118,2,0.28390664946145855,47,150,104143.45003715875,207849.46644478277,0.5010522847063718,178,1175.2326965665823,911,0,0.04583301514738072
435,52858.38599312158,2.663008819699364,60.760571193789914,0.7390491953798574,46,0.24391730021249908,0.8602826297390641,11,5,1,0.9087635981136637,3,0.3193072589526063,8,52,66236.75545606801,92120.04684896932,0.7190265064092193,61,1037.4254421360615,399,1,0.1617650800876159
1038,2696701.2997961943,10.851376380543536,35.75979040461318,0.8375305612232907,55,0.5580050324514303,0.7694787403717992,9,7,1,0.7724093694683319,4,0.4280819318235432,13,325,342404.0854227525,760204.164542903,0.4504106941174597,209,645.9219968060545,231,0,0.01
47,628152.9894454646,1.7963362739298199,94.08579065307127,0.642758156593184,181,0.3138737899746104,0.1705668852762391,10,5,2,0.7033795820921875,3,0.2995528967598379,25,210,46704.22681771207,124468.06898888531,0.375230588833853,92,1170.8365825928372,349,0,0.18340658328062687
97,99741.20272052842,1.7324110321562656,48.508119950466074,0.6586721979378621,118,0.5200224350059531,0.6816510249654599,4,1,1,1.0,3,0.7582686376773926,13,240,7047.95807448565,17640.322242284084,0.39953680991107987,137,1336.4599156185864,610,0,0.13757485365969083
1295,746827.5017591158,3.537482763223186,44.806303726995715,0.429672581201757,78,0.250604259444084,0.7015277896935417,12,6,5,0.780923836601831,4,0.33076689863321157,1,178,27934.271711316334,59838.18085023609,0.46683022970284904,35,1549.503545985953,499,0,0.2271655471822656
395,634875.1571563038,2.526839520405458,12.254347605121264,0.6010703499321342,92,0.5567976136199728,0.17442429051398178,8,6,0,0.7778867449371637,5,0.6199463111066001,143,125,25437.95072924979,55551.51312459127,0.45791643284670575,67,529.5017905178579,484,0,0.01
2500,472025.97980023216,0.29830054561382796,64.95786571185988,0.8367422758043725,141,0.3721800416050137,0.3112429598212356,10,8,0,0.28246769297911806,5,0.21815419552032395,337,205,979.0164649888341,1279.8050134438847,0.7649731441154107,113,435.70853581307676,438,0,0.01
26,24363.091503592797,3.530232463919363,4.056004900824753,0.471696226321689,116,0.6163553829520041,0.5370946280614582,10,4,3,0.7880254497962113,6,0.3765915684678014,22,141,2058.4444576251435,5781.627278795183,0.35603202322895106,52,1546.7171719678392,356,0,0.3691804783683921
81,3455007.6430895664,1.2392349794115889,1.6971961598230831,0.461858845448924,134,0.392661401629181,0.9054439925283424,12,9,2,0.8455920169927795,3,0.2967796167143862,14,91,7631.175245895937,17892.412962187016,0.4265034158345945,51,324.5588077645399,469,0,0.01
407,3743524.9169338113,1.2281394639844374,35.73148992819559,0.5491461253895522,94,0.7481375398892031,0.5578250149984425,8,4,1,0.596912632524518,4,0.3815929719657411,77,321,7316.183174881875,19485.693164403372,0.37546435290519403,52,551.0752116714166,149,1,0.18416274614305245
316,27116.291620579428,3.954764012843048,170.79424332150174,0.6588262918304951,119,0.5552792784492693,0.693633107711079,11,6,4,0.6156986959434497,1,0.16373526550673606,8,408,2854.652060682299,8156.351600847412,0.3499912951748809,87,889.1710536764222,520,0,0.1521876912175749
1223,929351.7744841917,1.0002564592548153,20.369731379617743,0.5293190020694576,103,0.8738434027942871,0.8164350078925054,7,5,1,0.6361824463024037,6,0.6069620723182654,37,69,8019.224307525509,18503.08658877414,0.4333992747129438,80,1012.4226821639426,336,0,0.16036931608218702
195,441134.50204336975,3.0230986345991484,1.392988257547083,0.41799674068163467,34,0.609094078611967,0.5511133106747956,15,9,2,0.4695573609963338,5,0.1814896337251352,8,226,27430.554674473336,73893.74764063228,0.3712161793156905,62,995.84518604174,284,0,0.15346748665830087
127,160506.53374573664,3.4797493592116417,6.700628573664008,0.5287300924420951,107,0.6454452847514796,0.8236263717784883,9,6,1,0.7052819742768964,4,0.18647437168767694,108,77,12825.235477778173,28991.653109543513,0.44237682581668114,74,709.2583463898982,308,0,0.07364360554977986
186,270074.19566689467,5.286584169697741,29.389018464690732,0.5685823494440768,222,0.4049669341902187,0.1767285891493182,8,6,1,0.6817976606505693,0,0.5795492572217414,184,226,13068.7366566111,18534.74116577681,0.7050941008413794,28,347.0460597052332,452,0,0.0369369921751935
12,11477.10950799197,5.420972763443416,145.65737686106954,0.21174395048156436,53,0.2460683050404359,0.32534494940863434,11,7,3,0.8735815871144923,1,0.6728352717574011,129,87,16558.72525171311,29091.924284345692,0.569186317476542,19,1379.9628472444774,537,1,0.1800688891091319
48,319813.2637927316,9.71393363475909,28.10426697113021,0.4822742513208625,198,0.6459709692137573,0.749395722911165,9,6,1,0.9435021040029903,3,0.07842354801227204,89,369,41391.21283476853,63475.42750733942,0.652082458680292,80,755.6490763207387,301,0,0.08570190504958915
467,30444.969463032572,4.110124231043973,23.38612466978349,0.48323637070793984,90,0.36354042113881524,0.6870378705302086,9,5,0,0.25815670631360005,3,0.691015580601042,58,50,60240.13906720869,141179.23308194245,0.42669263568137145,105,361.9644804128578,474,0,0.020498830830584167
430,13283846.213893816,3.063203584809501,45.66286275909185,0.4018749395538467,129,0.18346549910033944,0.4865063024922077,7,4,2,0.9852939340430887,4,0.2675114610677269,365,203,1292566.8535383393,1724625.3082629358,0.7494769138232285,50,841.7201531358428,545,0,0.1567774526777789
318,5554271.888693757,3.038089283257707,22.971282674287277,0.5685747750937349,66,0.7520330227808281,0.6986132489598313,9,4,1,0.6881524035489435,0,0.47953694383923545,33,80,32961.72037546791,49267.502366095774,0.6690357495806616,84,743.294839002006,294,0,0.1616080356987225
23,34606.69355199606,9.167464242419106,10.360396923615866,0.6080285763482941,91,0.37477832561823704,0.8100074438739829,4,3,0,0.7372655713021895,1,0.482353666977516,150,266,13224.275533640302,24616.48219758629,0.5372122396488064,117,494.55513717137035,441,0,0.01
398,1128398.185876989,5.597439745833639,54.167670751782,0.4390236762633208,151,0.04747310708974365,0.5609945347082532,11,6,4,0.2274083225873569,5,0.5373182644098239,18,182,20172.215664403204,44421.68223557571,0.45410742342954336,63,1522.8215762671414,401,0,0.19446458359864258
19,57860.59805547964,4.80018275193716,286.59295251484593,0.9118634926623232,232,0.3937260718785386,0.5094233535572196,13,6,3,0.6156056507520297,8,0.3197143458868177,6,77,2427.377973168515,3933.1232146344328,0.6171629620289253,28,427.8509630701728,407,0,0.01
401,86896.96834078387,1.1335779823284375,14.130103362774506,0.43839276314473236,89,1.0,0.8146075352837284,9,6,1,0.756191690949651,6,0.6469368376627237,113,79,215610.52428680842,400459.22367826395,0.5384081862477808,113,954.7240533131329,366,0,0.01
2196,210511.84364639755,2.4043663074246573,0.276148461072815,0.4504718289860365,198,0.14473364743265366,0.6870673045788864,13,3,3,0.8319897690997831,8,0.3129158402590756,251,159,58942.02631512802,111526.27583464627,0.5285034927779535,70,808.1273203373905,232,0,0.23844637627831572
85,56598.87447298297,0.7527991349452943,166.47904583982074,0.2188566160371926,98,0.45963115738203925,0.8084199766183332,3,1,1,0.07802134582728924,5,0.33636422909979957,121,231,1978.9711566708443,5674.224855881773,0.3487650219958216,144,1464.9240331830936,331,0,0.319804124935689
429,36761.2899075377,5.155054575924063,22.128202495606477,0.4912401393399182,140,0.4055275490875,0.639645131674981,17,11,4,0.816789712386062,6,0.07127575011441736,6,25,17027.062043719518,39805.73124746317,0.4277540321484399,52,806.7642362800451,301,0,0.12383872051097107
21132,10986.296498589907,1.7535348653681875,37.52559254110059,0.6538349996779121,92,0.08576112819680234,0.6074411436974162,12,7,2,0.7246375944705931,2,0.44994414966044627,253,117,51745.30937970398,100508.66839239301,0.5148342944678821,69,951.3527656851317,820,0,0.031145809844448563
62,84238.23871639604,3.38677298033688,24.13241994890327,0.381090775011506,87,0.29469899484818923,0.34754952649563875,10,3,2,0.7368622157373255,6,0.38877190929377886,46,196,71274.1222729638,177655.44965211622,0.4011929969642492,89,1011.6345203885363,75,0,0.3793773704181467
84,284056.68824400427,4.712548776065652,80.10477161611898,0.8012147394917399,52,0.3461240074533902,0.39082318188371196,5,3,0,0.2942952534998663,5,0.40550030784153224,74,74,687214.436737747,1365279.4365066,0.5033507561617955,20,396.07348481511275,908,0,0.01
22,44017.45537243503,2.305036816735068,26.253608634004316,0.6640521922827015,165,0.6119980107300121,0.7751550058869069,14,8,4,0.8275220085071503,3,0.4417308309830371,22,80,12248.491810263307,34900.884170573525,0.35095075959681704,82,1213.1887665357285,125,0,0.22964429708216988
28,135220.4358392119,1.4643198218379407,52.783536804674775,0.5962271663801532,65,0.30992200373268125,0.5592368647839171,9,7,0,0.7760274323324797,4,0.7475938241400423,70,114,34648.63005136238,86453.97078558191,0.40077546163028055,38,254.26369915977952,420,0,0.01
81,443742.53388215153,2.062336255984252,37.469744718038164,0.3449578195544686,34,0.5690288814923888,0.7398814303623649,13,8,3,0.9727393813839526,6,0.33328365322394043,8,142,34977.156318648005,70447.15655104943,0.4965020311827896,69,1021.9903889257041,243,0,0.22238490747879242
853,257856.55469384138,6.364000144522208,95.24417733117907,0.47798321118070153,77,0.49546166386578694,0.38251725533621955,10,7,1,0.46829314525474497,7,0.7460875326703523,11,303,22037.777119880848,36739.027821338794,0.5998464964029573,53,571.2866999583099,135,0,0.08661686103909126
144,60786.292650672214,3.565009525118318,85.8551032294847,0.35585587947388236,58,0.2980958712619874,0.8702272086087127,8,4,3,0.5968762073406523,2,0.3263602533773407,82,41,73317.57699394868,111079.54800996021,0.6600456907456491,155,1097.6372207050558,234,0,0.2839410628061558
4446,364387.50777749263,2.5286005311936512,233.09536186563471,0.7598584891687644,121,0.4814830169629273,0.5406635215299953,12,7,3,0.7278270532791301,9,0.47555044112700307,21,218,69171.20087123329,115907.75268849848,0.5967780348319801,70,969.6832848345546,380,0,0.01
232,99923.98992273872,8.026357745893023,134.02009625063465,0.5016300250375784,66,0.7044236307764757,0.8194905385112794,13,6,4,0.6111246281799048,3,0.16985238277194523,17,225,17246.128688809476,35661.196693661615,0.4836104866855123,93,1509.7154099909376,137,1,0.27518981581116186
309,118499.81294762353,2.055498775253977,28.646148159813297,0.3677091898472555,113,0.7879688307861218,0.6324049641253444,10,3,5,0.7512935160902966,4,0.5625889170131515,11,130,80561.43696649781,197252.61336788622,0.40841758996747285,149,2007.5172213663352,151,0,0.49033137790181114
173,273877.03256907396,3.4267667320373194,33.31840545098002,0.3663724671335556,110,0.3246003363466568,0.3877849479309044,4,2,0,0.29086259506789097,7,0.5112582945841234,38,241,9670.261225826507,15742.698140777888,0.6142696213413309,62,689.262365363886,353,0,0.08599987190147992
3225,205657.71023772002,1.124547421522323,18.76613850374961,0.6520766351003937,131,0.5319335333648278,0.24243904716023013,7,3,1,0.3446588887746844,9,0.7131944736742827,53,46,98407.75637804066,178684.75676701058,0.5507339191017611,163,637.503062760613,577,0,0.01
60,845291.3250798298,2.4317038382442653,16.017517943644123,0.6337515402196763,303,0.3152444554497439,0.44220890805026924,4,2,1,0.5625387228867569,4,0.6739914997379735,6107,155,15084.313222122553,37429.32623051998,0.40300787487386724,60,784.0991654551248,538,0,0.02868921610260075
860,50653.360146471874,1.4662082283339959,22.874598397941636,0.5407293592327069,22,0.5960636894275131,0.7813111303454598,12,7,2,0.962359666630603,7,0.3065025310148106,52,142,8345.994438370959,20032.365270049075,0.4166255120581931,196,824.9159063621786,664,0,0.06805432635780007
169,11484.660081931617,3.558145809471955,73.30450495096545,0.7803243645149917,102,0.8329944750780792,0.6964466677824251,10,7,1,0.5852982501559015,2,0.74569165512477,185,122,866974.6874592351,1764514.602236132,0.49133891346693104,69,615.6734190704127,504,0,0.01
17,275429.2486513482,7.097330407208074,29.59848109247146,0.3200407145350015,134,0.30623800674111923,0.32170518996993847,9,6,2,1.0,2,0.5437237906091779,492,244,44081.54717185374,76218.3540602342,0.5783586868986539,138,1083.584739887838,214,0,0.13836555373770182
135,13639824.036233827,1.3204427263226597,155.61774385358098,0.5615708711125679,124,0.10797485915211875,0.7077073515761059,11,8,1,0.6826719513211017,2,0.09667873918041191,113,103,14806.019040860725,37747.90513005213,0.39223419127100784,100,879.2434142771071,258,0,0.07148310861600192
2294,9618.049761620245,5.145387394075302,14.331358479105926,0.7907340799531626,92,0.08427339143471774,0.6569236349408455,7,5,1,0.6211501074841703,5,0.23526435653151664,20,336,19314.08942845202,36517.45964778142,0.528900137488765,238,838.3667490071434,215,0,0.03775827481195668
20,1102311.9517511236,5.696271001404114,48.1100149217352,0.6819675009474467,270,0.700499998702797,0.7107875412213321,12,6,3,0.5628090880708816,2,0.19949515934464945,6,130,907.0136506467945,1625.088402339845,0.5581318833737613,77,1677.5287336629553,165,1,0.2157892213975106
1463,1453392.685044443,4.693192141714325,71.82855294166538,0.39467760219083153,50,0.5450981012117988,0.7980938698162139,20,13,3,0.9105903782514292,7,0.1101119871762512,254,184,29550.94590510117,45258.80888903116,0.6529324706170754,89,654.9142477442053,406,0,0.03844024738472954
7,646774.5069958413,3.896045564915297,69.63539996426445,0.471409608231403,77,0.028787722621676778,0.8991984082525604,14,11,2,0.40673170277310716,7,0.15927721884004062,492,235,55170.52146386638,146243.7084414965,0.3772505638144212,160,654.0351482051452,353,0,0.07928577604807298
1042,35827448.15898467,7.203098573119037,31.42920844645515,0.6874857529870269,138,0.09916322213219625,0.5441780034377225,8,6,1,0.6761424636861221,2,0.4952669637967467,41,83,49146.40293588366,67839.07984813188,0.7244556241904427,19,887.0442656871382,273,0,0.11527906780626158
39,22292.160286430597,2.3626751329326936,42.76928313746439,0.6863758435365782,93,0.34461971037733274,0.7184352694370056,11,8,1,0.6732608343038441,9,0.4625933405136855,13,200,85849.3651313415,189516.3791715228,0.45299179683906415,47,769.4273739577776,255,0,0.05939978124205261
104,19879.82437712971,2.398514686958574,114.70814023799434,0.5582916637461384,41,0.4515919437869777,0.5810959321868027,12,6,4,1.0,5,0.5082140981823465,138,302,8619.505989141018,25526.05015248771,0.3376748826257783,105,1704.8387548923158,318,0,0.32573661052771763
3663,29805.655664552298,5.985423451489792,2.0931611406985167,0.34448970737692125,85,0.8726332284199086,0.6855192586972578,6,4,1,0.7680748976395254,6,0.4661725394204992,3,45,28996.99411318387,71058.78415359433,0.4080705075182057,112,754.8133315518257,371,0,0.056056571313820275
191,330532.3978786357,4.581921387043011,91.29998684373518,0.545377958221791,98,0.5643088096629543,0.25773193249962784,15,7,4,0.6830558687918548,8,0.20355364629871697,30,389,21780.75385529584,58308.383989689035,0.37354411775753277,108,977.5014846614789,206,0,0.21828047848511417
35,91589.53260064087,2.201309762965294,51.3120671848255,0.3218054673205073,120,0.5624020930112829,0.6809964265759713,13,9,3,0.880882295983215,5,0.5747838170639499,974,292,8329.698543316543,20382.277492397072,0.40867359137974935,93,852.205871321765,236,0,0.16642422030803855
202,286.8839606745942,1.0728089062512394,79.98653532027508,0.754399527215708,148,0.2562708951915562,0.8241901987881026,9,4,1,0.8616612629020122,1,0.527375832561065,0,103,135330.2907131274,255268.916324151,0.530147942263677,69,1004.642124604043,223,1,0.19153125171381755
16,1348.5898951756021,1.9588323614771959,2.483554579272055,0.5065716490932435,79,0.033074383191510445,0.573688888027435,11,7,1,0.9784738717637147,1,0.40016026741377264,101,288,512055.76268222934,1102919.4752174572,0.46427302644308627,106,1097.003125563932,193,0,0.12112162034659295
57,306358.0926337774,1.1122716532960295,2.165094352030161,0.7629019231021553,202,0.4517635296017934,0.7977523932855681,8,6,0,0.6466504936205708,5,0.3991366280359669,2,96,238639.51476569343,444162.26966317295,0.5372800236874327,52,544.1257591514271,198,0,0.01
668,9951701.243348004,1.5353291179533342,134.23754603524927,0.7295547995799301,54,0.6449944630384654,0.4198461634240489,16,11,2,0.6869464102539309,6,0.6305867002052713,481,58,69615.71078065639,135036.61975028593,0.5155320898093569,163,909.142113959687,365,0,0.07385846836394366
56,82134.83844487033,0.9823277284616212,37.68967021143088,0.6115022615709124,78,0.8000611941466541,0.23214895537658073,11,6,3,1.0,7,0.1664627742219624,225,162,12284.90469038294,23467.24356278587,0.5234915919083154,154,1272.6199506774567,270,0,0.17853197993660752
504,18645.329838492926,4.19034101010968,42.79601603620311,0.718474429771963,172,0.4943526678082124,0.5503732298438361,7,5,1,0.6337826691022104,2,0.2528631301351507,671,229,91548.2775352421,212510.31695603134,0.4307945084575991,75,898.886581453507,211,0,0.08806373269515842
134,2948.277525939774,9.60335664299363,1.5226776149922079,0.8009854890540447,124,0.20590559978363346,0.25324690377707554,8,5,1,0.9137196452389413,5,0.46435267503521227,32,313,28677.40555957309,48443.79131531768,0.5919727746516289,182,577.1983461318398,230,0,0.01911790726718371
496,53052.81756470932,1.956801246905155,122.00486871951,0.7323809557111728,92,0.12165906223754094,0.2766916878705233,9,6,2,0.8521671753956569,0,0.21171129444450268,88,39,9356.487838426452,22915.292871774673,0.40830758266027084,62,1188.2090429277475,241,0,0.09278339133520812
50,118827.78620294796,7.069538187874919,13.535990126143696,0.8193554097415116,154,0.2379360403703789,0.4739646234646287,7,5,0,0.6691560862110052,5,0.16084219378801112,166,300,8369.068299276754,20643.17465416235,0.4054157579676957,135,477.74076390672576,216,0,0.01
18,88141.3650963561,3.8767749298740277,183.35285354054344,0.4917291358119987,202,0.4101368989772086,0.654281884890408,3,2,0,0.6857969427033577,1,0.5477699667804853,47,88,16592.95470670613,23509.65089886544,0.705793326242326,128,930.2928567693108,336,0,0.19681885928640475
